country,daytype,hour,nuclear,biomass,solar,wind,hydro_ror,flex,gas,unserved,peaker,demand
CH,coldsnap,22,0.0,0.48,0.0,0.04,2.74,8.0,1.0,0.0,0.0,12.261
CH,coldsnap,23,0.0,0.48,0.0,0.04,2.74,6.463,1.0,0.0,0.0,10.723
CY,average,0,0.0,0.024,0.0,0.277,0.0,0.0,0.349,0.0,0.0,0.629
CY,average,1,0.0,0.024,0.0,0.271,0.0,0.0,0.324,0.0,0.0,0.593
CY,average,2,0.0,0.024,0.0,0.276,0.0,0.0,0.305,0.0,0.0,0.575
CY,average,3,0.0,0.024,0.0,0.284,0.0,0.0,0.298,0.0,0.0,0.575
CY,average,4,0.0,0.024,0.0,0.294,0.0,0.0,0.317,0.0,0.0,0.611
CY,average,5,0.0,0.024,0.0,0.3,0.0,0.0,0.387,0.0,0.0,0.703
CY,average,6,0.0,0.024,0.0,0.293,0.0,0.0,0.501,0.0,0.0,0.817
CY,average,7,0.0,0.024,0.383,0.283,0.0,0.0,0.258,0.0,0.0,0.896
CY,average,8,0.0,0.024,0.741,0.288,0.0,0.0,0.094,0.0,0.0,0.941
CY,average,9,0.0,0.024,1.047,0.295,0.0,0.0,0.038,0.0,0.0,0.952
CY,average,10,0.0,0.024,1.283,0.292,0.0,0.0,0.012,0.0,0.0,0.954
CY,average,11,0.0,0.024,1.431,0.296,0.0,0.0,0.004,0.0,0.0,0.952
CY,average,12,0.0,0.024,1.481,0.29,0.0,0.0,0.001,0.0,0.0,0.925
CY,average,13,0.0,0.024,1.431,0.292,0.0,0.0,0.002,0.0,0.0,0.907
CY,average,14,0.0,0.024,1.283,0.282,0.0,0.0,0.009,0.0,0.0,0.898
CY,average,15,0.0,0.024,1.047,0.29,0.0,0.0,0.03,0.0,0.0,0.909
CY,average,16,0.0,0.024,0.741,0.282,0.0,0.0,0.105,0.0,0.0,0.948
CY,average,17,0.0,0.024,0.383,0.286,0.0,0.0,0.338,0.0,0.0,0.999
CY,average,18,0.0,0.024,0.0,0.286,0.0,0.0,0.719,0.0,0.0,1.029
CY,average,19,0.0,0.024,0.0,0.282,0.0,0.0,0.702,0.0,0.0,1.008
CY,average,20,0.0,0.024,0.0,0.278,0.0,0.0,0.647,0.0,0.0,0.948
CY,average,21,0.0,0.024,0.0,0.273,0.0,0.0,0.566,0.0,0.0,0.862
CY,average,22,0.0,0.024,0.0,0.271,0.0,0.0,0.479,0.0,0.0,0.771
CY,average,23,0.0,0.024,0.0,0.274,0.0,0.0,0.396,0.0,0.0,0.682
CY,winter,0,0.0,0.024,0.0,0.322,0.0,0.0,0.355,0.0,0.0,0.684
CY,winter,1,0.0,0.024,0.0,0.322,0.0,0.0,0.324,0.0,0.0,0.644
CY,winter,2,0.0,0.024,0.0,0.326,0.0,0.0,0.31,0.0,0.0,0.624
CY,winter,3,0.0,0.024,0.0,0.338,0.0,0.0,0.299,0.0,0.0,0.624
CY,winter,4,0.0,0.024,0.0,0.356,0.0,0.0,0.307,0.0,0.0,0.663
CY,winter,5,0.0,0.024,0.0,0.375,0.0,0.0,0.378,0.0,0.0,0.769
CY,winter,6,0.0,0.024,0.0,0.367,0.0,0.0,0.513,0.0,0.0,0.904
CY,winter,7,0.0,0.024,0.266,0.347,0.0,0.0,0.38,0.0,0.0,1.001
CY,winter,8,0.0,0.024,0.515,0.341,0.0,0.0,0.236,0.0,0.0,1.052
CY,winter,9,0.0,0.024,0.728,0.34,0.0,0.0,0.123,0.0,0.0,1.056
CY,winter,10,0.0,0.024,0.892,0.355,0.0,0.0,0.044,0.0,0.0,1.05
CY,winter,11,0.0,0.024,0.995,0.353,0.0,0.0,0.018,0.0,0.0,1.044
CY,winter,12,0.0,0.024,1.03,0.332,0.0,0.0,0.005,0.0,0.0,1.014
CY,winter,13,0.0,0.024,0.995,0.317,0.0,0.0,0.008,0.0,0.0,0.994
CY,winter,14,0.0,0.024,0.892,0.294,0.0,0.0,0.034,0.0,0.0,0.985
CY,winter,15,0.0,0.024,0.728,0.302,0.0,0.0,0.103,0.0,0.0,1.0
CY,winter,16,0.0,0.024,0.515,0.297,0.0,0.0,0.261,0.0,0.0,1.047
CY,winter,17,0.0,0.024,0.266,0.318,0.0,0.0,0.501,0.0,0.0,1.11
CY,winter,18,0.0,0.024,0.0,0.321,0.0,0.001,0.8,0.0,0.0,1.147
CY,winter,19,0.0,0.024,0.0,0.318,0.0,0.0,0.779,0.0,0.0,1.121
CY,winter,20,0.0,0.024,0.0,0.309,0.0,0.0,0.713,0.0,0.0,1.047
CY,winter,21,0.0,0.024,0.0,0.309,0.0,0.0,0.611,0.0,0.0,0.944
CY,winter,22,0.0,0.024,0.0,0.307,0.0,0.0,0.51,0.0,0.0,0.84
CY,winter,23,0.0,0.024,0.0,0.309,0.0,0.0,0.415,0.0,0.0,0.742
CY,coldsnap,0,0.0,0.024,0.0,0.165,0.0,0.0,0.549,0.0,0.0,0.738
CY,coldsnap,1,0.0,0.024,0.0,0.152,0.0,0.0,0.518,0.0,0.0,0.694
CY,coldsnap,2,0.0,0.024,0.0,0.121,0.0,0.0,0.527,0.0,0.0,0.672
CY,coldsnap,3,0.0,0.024,0.0,0.13,0.0,0.0,0.518,0.0,0.0,0.672
CY,coldsnap,4,0.0,0.024,0.0,0.114,0.0,0.0,0.577,0.0,0.0,0.715
CY,coldsnap,5,0.0,0.024,0.0,0.2,0.0,0.0,0.614,0.0,0.0,0.838
CY,coldsnap,6,0.0,0.024,0.0,0.2,0.0,0.0,0.815,0.0,0.0,1.039
CY,coldsnap,7,0.0,0.024,0.25,0.122,0.0,0.0,0.786,0.0,0.0,1.183
CY,coldsnap,8,0.0,0.024,0.484,0.151,0.0,0.0,0.59,0.0,0.0,1.249
CY,coldsnap,9,0.0,0.024,0.684,0.166,0.0,0.0,0.354,0.0,0.0,1.228
CY,coldsnap,10,0.0,0.024,0.838,0.105,0.0,0.0,0.192,0.0,0.0,1.158
CY,coldsnap,11,0.0,0.024,0.935,0.078,0.0,0.0,0.11,0.0,0.0,1.147
CY,coldsnap,12,0.0,0.024,0.968,0.131,0.0,0.0,0.0,0.0,0.0,1.112
CY,coldsnap,13,0.0,0.024,0.935,0.115,0.0,0.0,0.016,0.0,0.0,1.09
CY,coldsnap,14,0.0,0.024,0.838,0.043,0.0,0.0,0.175,0.0,0.0,1.08
CY,coldsnap,15,0.0,0.024,0.684,0.02,0.0,0.0,0.372,0.0,0.0,1.101
CY,coldsnap,16,0.0,0.024,0.484,0.02,0.0,0.0,0.633,0.0,0.0,1.161
CY,coldsnap,17,0.0,0.024,0.25,0.02,0.0,0.0,0.952,0.0,0.0,1.247
CY,coldsnap,18,0.0,0.024,0.0,0.02,0.0,0.054,1.2,0.0,0.0,1.298
CY,coldsnap,19,0.0,0.024,0.0,0.02,0.0,0.018,1.2,0.0,0.0,1.262
CY,coldsnap,20,0.0,0.024,0.0,0.069,0.0,0.0,1.067,0.0,0.0,1.161
CY,coldsnap,21,0.0,0.024,0.0,0.056,0.0,0.0,0.953,0.0,0.0,1.033
CY,coldsnap,22,0.0,0.024,0.0,0.077,0.0,0.0,0.81,0.0,0.0,0.912
CY,coldsnap,23,0.0,0.024,0.0,0.021,0.0,0.0,0.758,0.0,0.0,0.802
CZ,average,0,5.4,0.48,0.0,1.024,0.32,0.001,1.177,0.0,0.0,8.162
CZ,average,1,5.4,0.48,0.0,0.999,0.32,0.0,0.838,0.0,0.0,7.681
CZ,average,2,5.4,0.48,0.0,1.03,0.32,0.0,0.638,0.0,0.0,7.447
CZ,average,3,5.4,0.48,0.0,0.996,0.32,0.0,0.664,0.0,0.0,7.447
CZ,average,4,5.4,0.48,0.0,1.028,0.32,0.0,0.972,0.0,0.0,7.915
CZ,average,5,5.4,0.48,0.0,1.046,0.32,0.068,1.966,0.0,0.0,9.195
CZ,average,6,5.4,0.48,0.0,1.047,0.32,0.574,2.993,0.0,0.021,10.824
CZ,average,7,5.4,0.48,2.044,1.051,0.32,0.599,2.261,0.0,0.064,11.986
CZ,average,8,5.4,0.48,3.95,1.059,0.32,0.454,1.773,0.0,0.101,12.596
CZ,average,9,5.4,0.48,5.586,1.015,0.32,0.233,1.413,0.0,0.085,12.634
CZ,average,10,5.4,0.48,6.841,1.032,0.32,0.117,1.137,0.0,0.036,12.559
CZ,average,11,5.4,0.48,7.63,1.017,0.32,0.081,0.965,0.0,0.02,12.482
CZ,average,12,5.4,0.48,7.899,1.062,0.32,0.043,0.788,0.0,0.009,12.123
CZ,average,13,5.4,0.48,7.63,1.038,0.32,0.037,0.756,0.0,0.006,11.884
CZ,average,14,5.4,0.48,6.841,1.026,0.32,0.048,0.86,0.0,0.009,11.78
CZ,average,15,5.4,0.48,5.586,1.034,0.32,0.119,1.183,0.0,0.03,11.959
CZ,average,16,5.4,0.48,3.95,1.02,0.32,0.398,1.765,0.0,0.09,12.532
CZ,average,17,5.4,0.48,2.044,1.023,0.32,1.105,2.809,0.0,0.201,13.302
CZ,average,18,5.4,0.48,0.0,1.06,0.32,2.35,3.836,0.002,0.307,13.755
CZ,average,19,5.4,0.48,0.0,1.041,0.32,2.032,3.818,0.0,0.35,13.441
CZ,average,20,5.4,0.48,0.0,0.99,0.32,1.323,3.696,0.0,0.324,12.532
CZ,average,21,5.4,0.48,0.0,1.009,0.32,0.617,3.299,0.0,0.168,11.288
CZ,average,22,5.4,0.48,0.0,1.026,0.32,0.192,2.6,0.0,0.039,10.032
CZ,average,23,5.4,0.48,0.0,1.035,0.32,0.027,1.711,0.0,0.0,8.854
CZ,winter,0,5.4,0.48,0.0,1.071,0.331,0.005,2.199,0.0,0.0,9.478
CZ,winter,1,5.4,0.48,0.0,1.03,0.331,0.0,1.685,0.0,0.0,8.897
CZ,winter,2,5.4,0.48,0.0,1.183,0.331,0.0,1.294,0.0,0.0,8.619
CZ,winter,3,5.4,0.48,0.0,1.058,0.331,0.0,1.403,0.0,0.0,8.619
CZ,winter,4,5.4,0.48,0.0,1.079,0.331,0.0,1.905,0.0,0.0,9.175
CZ,winter,5,5.4,0.48,0.0,1.11,0.331,0.243,3.213,0.0,0.0,10.777
CZ,winter,6,5.4,0.48,0.0,1.084,0.331,1.614,3.935,0.0,0.082,12.925
CZ,winter,7,5.4,0.48,1.065,1.049,0.331,1.97,3.97,0.0,0.257,14.521
CZ,winter,8,5.4,0.48,2.058,1.052,0.331,1.619,3.94,0.0,0.404,15.283
CZ,winter,9,5.4,0.48,2.91,1.07,0.331,0.869,3.754,0.0,0.341,15.155
CZ,winter,10,5.4,0.48,3.564,1.055,0.331,0.452,3.439,0.0,0.145,14.866
CZ,winter,11,5.4,0.48,3.975,1.017,0.331,0.319,3.113,0.0,0.082,14.714
CZ,winter,12,5.4,0.48,4.115,1.073,0.331,0.171,2.687,0.0,0.036,14.277
CZ,winter,13,5.4,0.48,3.975,1.086,0.331,0.147,2.551,0.0,0.025,13.987
CZ,winter,14,5.4,0.48,3.564,1.043,0.331,0.193,2.827,0.0,0.037,13.872
CZ,winter,15,5.4,0.48,2.91,1.043,0.331,0.455,3.396,0.0,0.12,14.135
CZ,winter,16,5.4,0.48,2.058,0.986,0.331,1.379,3.912,0.0,0.361,14.907
CZ,winter,17,5.4,0.48,1.065,1.054,0.331,2.852,3.999,0.0,0.807,15.988
CZ,winter,18,5.4,0.48,0.0,1.17,0.331,4.001,4.0,0.009,1.232,16.623
CZ,winter,19,5.4,0.48,0.0,1.174,0.331,3.421,4.0,0.0,1.369,16.174
CZ,winter,20,5.4,0.48,0.0,1.111,0.331,2.306,4.0,0.0,1.279,14.907
CZ,winter,21,5.4,0.48,0.0,1.096,0.331,1.326,3.976,0.0,0.656,13.266
CZ,winter,22,5.4,0.48,0.0,1.129,0.331,0.543,3.663,0.0,0.157,11.702
CZ,winter,23,5.4,0.48,0.0,1.115,0.331,0.105,2.862,0.0,0.0,10.293
CZ,coldsnap,0,5.4,0.48,0.0,0.06,0.322,0.158,4.0,0.0,0.0,10.42
CZ,coldsnap,1,5.4,0.48,0.0,0.06,0.322,0.0,3.49,0.0,0.0,9.752
CZ,coldsnap,2,5.4,0.48,0.0,0.06,0.322,0.0,3.176,0.0,0.0,9.438
CZ,coldsnap,3,5.4,0.48,0.0,0.06,0.322,0.0,3.176,0.0,0.0,9.438
CZ,coldsnap,4,5.4,0.48,0.0,0.06,0.322,0.0,3.804,0.0,0.0,10.067
CZ,coldsnap,5,5.4,0.48,0.0,0.06,0.322,1.723,4.0,0.0,0.0,11.986
CZ,coldsnap,6,5.4,0.48,0.0,0.06,0.322,2.843,4.0,0.0,2.461,15.566
CZ,coldsnap,7,5.4,0.48,0.937,0.06,0.322,1.2,4.0,0.0,5.773,18.172
CZ,coldsnap,8,5.4,0.48,1.809,0.14,0.322,1.2,4.0,0.0,5.905,19.257
CZ,coldsnap,9,5.4,0.48,2.559,0.075,0.322,1.2,4.0,0.0,4.535,18.572
CZ,coldsnap,10,5.4,0.48,3.134,0.06,0.322,1.2,4.0,0.0,2.225,16.821
CZ,coldsnap,11,5.4,0.48,3.496,0.084,0.322,1.2,4.0,0.0,1.57,16.553
CZ,coldsnap,12,5.4,0.48,3.619,0.06,0.322,1.2,4.0,0.0,0.953,16.034
CZ,coldsnap,13,5.4,0.48,3.496,0.095,0.322,1.2,4.0,0.0,0.698,15.691
CZ,coldsnap,14,5.4,0.48,3.134,0.079,0.322,1.2,4.0,0.0,0.954,15.57
CZ,coldsnap,15,5.4,0.48,2.559,0.195,0.322,1.2,4.0,0.0,1.791,15.947
CZ,coldsnap,16,5.4,0.48,1.809,0.06,0.322,1.2,4.0,0.0,3.709,16.981
CZ,coldsnap,17,5.4,0.48,0.937,0.183,0.322,1.2,4.0,0.0,5.995,18.516
CZ,coldsnap,18,5.4,0.48,0.0,0.06,0.322,1.2,4.0,0.505,7.47,19.437
CZ,coldsnap,19,5.4,0.48,0.0,0.06,0.322,1.2,4.0,0.0,7.31,18.773
CZ,coldsnap,20,5.4,0.48,0.0,0.193,0.322,1.2,4.0,0.0,5.385,16.981
CZ,coldsnap,21,5.4,0.48,0.0,0.06,0.322,1.2,4.0,0.0,3.378,14.84
CZ,coldsnap,22,5.4,0.48,0.0,0.06,0.322,1.2,4.0,0.0,1.492,12.955
CZ,coldsnap,23,5.4,0.48,0.0,0.091,0.322,1.044,4.0,0.0,0.0,11.338
DE,average,0,0.0,4.32,0.0,90.872,0.96,2.34,16.981,0.0,0.477,63.415
DE,average,1,0.0,4.32,0.0,91.615,0.96,1.508,16.27,0.0,0.269,59.666
DE,average,2,0.0,4.32,0.0,89.247,0.96,1.171,15.502,0.0,0.201,57.845
DE,average,3,0.0,4.32,0.0,88.297,0.96,1.187,15.205,0.0,0.175,57.845
DE,average,4,0.0,4.32,0.0,91.73,0.96,2.044,15.963,0.0,0.255,61.488
DE,average,5,0.0,4.32,0.0,91.6,0.96,4.541,17.654,0.0,0.526,71.486
DE,average,6,0.0,4.32,0.0,91.661,0.96,8.455,19.247,0.0,0.976,84.226
DE,average,7,0.0,4.32,40.889,92.834,0.96,2.407,11.53,0.0,0.79,93.338
DE,average,8,0.0,4.32,78.991,91.708,0.96,1.127,6.343,0.0,0.545,98.091
DE,average,9,0.0,4.32,111.711,90.207,0.96,0.418,3.924,0.0,0.22,98.324
DE,average,10,0.0,4.32,136.817,89.612,0.96,0.133,2.734,0.0,0.027,97.679
DE,average,11,0.0,4.32,152.6,87.594,0.96,0.01,2.003,0.0,0.001,97.059
DE,average,12,0.0,4.32,157.983,88.494,0.96,0.0,1.222,0.0,0.0,94.265
DE,average,13,0.0,4.32,152.6,87.566,0.96,0.0,1.114,0.0,0.0,92.405
DE,average,14,0.0,4.32,136.817,85.221,0.96,0.018,1.734,0.0,0.0,91.595
DE,average,15,0.0,4.32,111.711,83.447,0.96,0.344,3.296,0.0,0.0,93.01
DE,average,16,0.0,4.32,78.991,84.694,0.96,1.475,6.143,0.0,0.027,97.502
DE,average,17,0.0,4.32,40.889,85.126,0.96,5.377,13.983,0.0,0.4,103.549
DE,average,18,0.0,4.32,0.0,88.79,0.96,17.305,22.891,0.029,0.974,107.107
DE,average,19,0.0,4.32,0.0,91.697,0.96,15.622,21.437,0.0,1.232,104.637
DE,average,20,0.0,4.32,0.0,90.928,0.96,13.614,21.594,0.0,1.201,97.502
DE,average,21,0.0,4.32,0.0,90.034,0.96,9.763,19.711,0.0,1.377,87.763
DE,average,22,0.0,4.32,0.0,90.709,0.96,6.551,18.536,0.0,1.178,77.966
DE,average,23,0.0,4.32,0.0,92.954,0.96,3.604,17.08,0.0,0.665,68.794
DE,winter,0,0.0,4.32,0.0,103.664,0.993,3.824,16.359,0.0,1.491,73.785
DE,winter,1,0.0,4.32,0.0,101.781,0.993,3.004,16.553,0.0,0.793,69.247
DE,winter,2,0.0,4.32,0.0,103.372,0.993,2.381,13.857,0.0,0.587,67.08
DE,winter,3,0.0,4.32,0.0,100.987,0.993,2.25,13.602,0.0,0.561,67.08
DE,winter,4,0.0,4.32,0.0,109.507,0.993,3.268,13.568,0.0,0.823,71.417
DE,winter,5,0.0,4.32,0.0,113.087,0.993,4.582,14.829,0.0,1.669,83.977
DE,winter,6,0.0,4.32,0.0,114.089,0.993,8.757,16.283,0.0,3.489,100.882
DE,winter,7,0.0,4.32,21.301,114.264,0.993,5.444,14.1,0.0,2.927,113.478
DE,winter,8,0.0,4.32,41.151,109.715,0.993,3.833,14.079,0.0,2.161,119.438
DE,winter,9,0.0,4.32,58.196,109.635,0.993,1.676,11.643,0.0,0.884,118.32
DE,winter,10,0.0,4.32,71.276,110.729,0.993,0.532,9.288,0.0,0.107,115.94
DE,winter,11,0.0,4.32,79.498,102.384,0.993,0.04,7.717,0.0,0.004,114.706
DE,winter,12,0.0,4.32,82.302,103.107,0.993,0.0,4.728,0.0,0.0,111.297
DE,winter,13,0.0,4.32,79.498,103.887,0.993,0.0,4.303,0.0,0.0,109.031
DE,winter,14,0.0,4.32,71.276,106.278,0.993,0.072,6.44,0.0,0.0,108.135
DE,winter,15,0.0,4.32,58.196,108.108,0.993,1.38,10.683,0.0,0.0,110.227
DE,winter,16,0.0,4.32,41.151,105.523,0.993,5.471,16.29,0.0,0.107,116.316
DE,winter,17,0.0,4.32,21.301,100.74,0.993,14.426,20.344,0.0,1.604,124.86
DE,winter,18,0.0,4.32,0.0,99.621,0.993,24.395,23.359,0.117,3.906,129.885
DE,winter,19,0.0,4.32,0.0,103.071,0.993,20.772,22.092,0.001,4.94,126.328
DE,winter,20,0.0,4.32,0.0,104.931,0.993,15.424,21.741,0.0,4.815,116.316
DE,winter,21,0.0,4.32,0.0,100.95,0.993,10.912,19.988,0.0,5.26,103.39
DE,winter,22,0.0,4.32,0.0,97.734,0.993,8.537,19.256,0.0,4.12,91.143
DE,winter,23,0.0,4.32,0.0,106.081,0.993,5.503,16.349,0.0,2.187,80.141
DE,coldsnap,0,0.0,4.32,0.0,5.533,0.961,3.6,45.0,0.0,21.886,81.301
DE,coldsnap,1,0.0,4.32,0.0,5.533,0.961,3.6,45.0,0.0,16.646,76.06
DE,coldsnap,2,0.0,4.32,0.0,5.533,0.961,3.6,45.0,0.0,14.19,73.605
DE,coldsnap,3,0.0,4.32,0.0,5.533,0.961,3.6,45.0,0.0,14.19,73.605
DE,coldsnap,4,0.0,4.32,0.0,5.533,0.961,3.6,45.0,0.0,19.11,78.525
DE,coldsnap,5,0.0,4.32,0.0,5.533,0.961,3.6,45.0,0.0,34.221,93.635
DE,coldsnap,6,0.0,4.32,0.0,5.533,0.961,3.6,45.0,0.0,62.706,122.121
DE,coldsnap,7,0.0,4.32,18.669,5.533,0.961,3.6,45.0,0.0,64.799,142.883
DE,coldsnap,8,0.0,4.32,36.067,5.533,0.961,3.6,45.0,0.0,55.972,151.453
DE,coldsnap,9,0.0,4.32,51.006,5.533,0.961,3.6,45.0,0.0,35.397,145.818
DE,coldsnap,10,0.0,4.32,62.469,5.533,0.961,3.6,45.0,0.0,9.712,131.596
DE,coldsnap,11,0.0,4.32,69.675,5.533,0.961,3.6,45.0,0.0,0.334,129.424
DE,coldsnap,12,0.0,4.32,72.133,9.771,0.961,0.0,38.169,0.0,0.0,125.354
DE,coldsnap,13,0.0,4.32,69.675,25.113,0.961,0.0,22.59,0.0,0.0,122.659
DE,coldsnap,14,0.0,4.32,62.469,33.02,0.961,0.0,20.95,0.0,0.0,121.721
DE,coldsnap,15,0.0,4.32,51.006,5.533,0.961,17.913,45.0,0.0,0.0,124.734
DE,coldsnap,16,0.0,4.32,36.067,15.933,0.961,30.652,45.0,0.0,0.0,132.933
DE,coldsnap,17,0.0,4.32,18.669,6.166,0.961,11.263,45.0,0.0,58.776,145.156
DE,coldsnap,18,0.0,4.32,0.0,5.533,0.961,3.6,45.0,5.376,87.694,152.485
DE,coldsnap,19,0.0,4.32,0.0,5.533,0.961,3.6,45.0,0.079,87.694,147.188
DE,coldsnap,20,0.0,4.32,0.0,5.533,0.961,3.6,45.0,0.0,73.519,132.933
DE,coldsnap,21,0.0,4.32,0.0,5.533,0.961,3.6,45.0,0.0,56.57,115.984
DE,coldsnap,22,0.0,4.32,0.0,5.533,0.961,3.6,45.0,0.0,41.725,101.14
DE,coldsnap,23,0.0,4.32,0.0,12.215,0.961,3.6,45.0,0.0,22.379,88.476
DK,average,0,0.0,1.44,0.0,10.823,0.0,0.33,0.361,0.0,0.304,4.667
DK,average,1,0.0,1.44,0.0,10.887,0.0,0.239,0.332,0.0,0.258,4.39
DK,average,2,0.0,1.44,0.0,11.226,0.0,0.208,0.334,0.0,0.238,4.255
DK,average,3,0.0,1.44,0.0,11.03,0.0,0.222,0.353,0.0,0.24,4.255
DK,average,4,0.0,1.44,0.0,10.788,0.0,0.274,0.345,0.0,0.261,4.524
DK,average,5,0.0,1.44,0.0,10.691,0.0,0.444,0.364,0.0,0.338,5.27
DK,average,6,0.0,1.44,0.0,10.8,0.0,0.642,0.41,0.0,0.519,6.224
DK,average,7,0.0,1.44,1.84,10.756,0.0,0.34,0.326,0.0,0.407,6.911
DK,average,8,0.0,1.44,3.555,10.629,0.0,0.268,0.233,0.0,0.299,7.264
DK,average,9,0.0,1.44,5.027,10.922,0.0,0.197,0.202,0.0,0.208,7.269
DK,average,10,0.0,1.44,6.157,11.158,0.0,0.107,0.133,0.0,0.134,7.209
DK,average,11,0.0,1.44,6.867,11.458,0.0,0.083,0.111,0.0,0.102,7.159
DK,average,12,0.0,1.44,7.109,11.486,0.0,0.083,0.114,0.0,0.077,6.952
DK,average,13,0.0,1.44,6.867,11.722,0.0,0.072,0.124,0.0,0.082,6.814
DK,average,14,0.0,1.44,6.157,11.312,0.0,0.092,0.133,0.0,0.103,6.755
DK,average,15,0.0,1.44,5.027,10.765,0.0,0.173,0.192,0.0,0.157,6.864
DK,average,16,0.0,1.44,3.555,10.741,0.0,0.37,0.25,0.0,0.236,7.202
DK,average,17,0.0,1.44,1.84,10.73,0.0,0.798,0.385,0.0,0.4,7.66
DK,average,18,0.0,1.44,0.0,10.552,0.0,1.362,0.452,0.002,0.605,7.929
DK,average,19,0.0,1.44,0.0,10.973,0.0,1.153,0.411,0.0,0.568,7.742
DK,average,20,0.0,1.44,0.0,11.16,0.0,0.929,0.386,0.0,0.546,7.202
DK,average,21,0.0,1.44,0.0,11.548,0.0,0.666,0.344,0.0,0.513,6.471
DK,average,22,0.0,1.44,0.0,11.381,0.0,0.455,0.339,0.0,0.443,5.742
DK,average,23,0.0,1.44,0.0,11.146,0.0,0.381,0.363,0.0,0.365,5.064
DK,winter,0,0.0,1.44,0.0,10.432,0.0,0.225,0.403,0.0,0.728,5.459
DK,winter,1,0.0,1.44,0.0,10.694,0.0,0.211,0.361,0.0,0.577,5.12
DK,winter,2,0.0,1.44,0.0,10.746,0.0,0.218,0.384,0.0,0.488,4.959
DK,winter,3,0.0,1.44,0.0,11.527,0.0,0.192,0.371,0.0,0.468,4.959
DK,winter,4,0.0,1.44,0.0,11.472,0.0,0.264,0.357,0.0,0.445,5.282
DK,winter,5,0.0,1.44,0.0,11.932,0.0,0.412,0.346,0.0,0.6,6.228
DK,winter,6,0.0,1.44,0.0,12.542,0.0,0.438,0.393,0.0,0.889,7.514
DK,winter,7,0.0,1.44,0.959,11.797,0.0,0.593,0.402,0.0,0.825,8.478
DK,winter,8,0.0,1.44,1.852,12.132,0.0,0.682,0.394,0.0,0.71,8.926
DK,winter,9,0.0,1.44,2.619,11.662,0.0,0.589,0.396,0.0,0.543,8.819
DK,winter,10,0.0,1.44,3.207,11.167,0.0,0.389,0.323,0.0,0.397,8.618
DK,winter,11,0.0,1.44,3.577,10.905,0.0,0.303,0.311,0.0,0.332,8.517
DK,winter,12,0.0,1.44,3.704,10.64,0.0,0.312,0.341,0.0,0.251,8.262
DK,winter,13,0.0,1.44,3.577,10.982,0.0,0.27,0.362,0.0,0.276,8.093
DK,winter,14,0.0,1.44,3.207,11.894,0.0,0.326,0.346,0.0,0.324,8.028
DK,winter,15,0.0,1.44,2.619,11.418,0.0,0.513,0.388,0.0,0.477,8.191
DK,winter,16,0.0,1.44,1.852,10.705,0.0,0.949,0.444,0.0,0.661,8.656
DK,winter,17,0.0,1.44,0.959,10.235,0.0,1.427,0.495,0.0,1.077,9.314
DK,winter,18,0.0,1.44,0.0,10.0,0.0,1.248,0.525,0.009,1.66,9.7
DK,winter,19,0.0,1.44,0.0,10.354,0.0,1.019,0.509,0.0,1.556,9.426
DK,winter,20,0.0,1.44,0.0,10.858,0.0,0.778,0.466,0.0,1.421,8.656
DK,winter,21,0.0,1.44,0.0,11.057,0.0,0.449,0.397,0.0,1.273,7.672
DK,winter,22,0.0,1.44,0.0,10.481,0.0,0.381,0.426,0.0,1.022,6.751
DK,winter,23,0.0,1.44,0.0,9.903,0.0,0.357,0.44,0.0,0.886,5.931
DK,coldsnap,0,0.0,1.44,0.0,0.76,0.0,0.0,1.0,0.0,2.847,6.047
DK,coldsnap,1,0.0,1.44,0.0,0.76,0.0,0.0,1.0,0.0,2.452,5.652
DK,coldsnap,2,0.0,1.44,0.0,0.76,0.0,0.0,1.0,0.0,2.268,5.468
DK,coldsnap,3,0.0,1.44,0.0,0.76,0.0,0.0,1.0,0.0,2.268,5.468
DK,coldsnap,4,0.0,1.44,0.0,0.76,0.0,0.0,1.0,0.0,2.637,5.837
DK,coldsnap,5,0.0,1.44,0.0,0.76,0.0,0.0,1.0,0.0,3.788,6.988
DK,coldsnap,6,0.0,1.44,0.0,0.76,0.0,0.0,1.0,0.0,6.012,9.212
DK,coldsnap,7,0.0,1.44,0.838,0.959,0.0,0.0,1.0,0.0,6.602,10.839
DK,coldsnap,8,0.0,1.44,1.618,1.265,0.0,0.0,1.0,0.0,6.174,11.497
DK,coldsnap,9,0.0,1.44,2.288,1.292,0.0,0.0,1.0,0.0,5.002,11.022
DK,coldsnap,10,0.0,1.44,2.803,1.244,0.0,0.0,1.0,0.0,3.37,9.856
DK,coldsnap,11,0.0,1.44,3.126,0.76,0.0,0.0,1.0,0.0,3.353,9.679
DK,coldsnap,12,0.0,1.44,3.236,1.064,0.0,0.0,1.0,0.0,2.632,9.371
DK,coldsnap,13,0.0,1.44,3.126,1.816,0.0,0.0,1.0,0.0,1.786,9.168
DK,coldsnap,14,0.0,1.44,2.803,0.76,0.0,0.0,1.0,0.0,3.097,9.099
DK,coldsnap,15,0.0,1.44,2.288,0.76,0.0,0.0,1.0,0.0,3.848,9.337
DK,coldsnap,16,0.0,1.44,1.618,0.76,0.0,0.0,1.0,0.0,5.155,9.973
DK,coldsnap,17,0.0,1.44,0.838,0.76,0.0,0.0,1.0,0.0,6.891,10.928
DK,coldsnap,18,0.0,1.44,0.0,0.76,0.0,0.0,1.0,0.418,7.884,11.501
