n_person,building,unit,geo,2021
9,RES,NR,ITZ,0
9,RES,NR,ITZZ,0
9,RES,NR,ITZZZ,0
9,RES,NR,LI,
9,RES,NR,LI0,
9,RES,NR,LI00,
9,RES,NR,LI000,
9,RES,NR,LIZ,0
9,RES,NR,LIZZ,0
9,RES,NR,LIZZZ,0
9,RES,NR,LT,306
9,RES,NR,LT0,306
9,RES,NR,LT01,73
9,RES,NR,LT011,73
9,RES,NR,LT02,236
9,RES,NR,LT021,15
9,RES,NR,LT022,49
9,RES,NR,LT023,24
9,RES,NR,LT024,40
9,RES,NR,LT025,17
9,RES,NR,LT026,34
9,RES,NR,LT027,17
9,RES,NR,LT028,22
9,RES,NR,LT029,11
9,RES,NR,LTZ,0
9,RES,NR,LTZZ,0
9,RES,NR,LTZZZ,0
9,RES,NR,LU,316
9,RES,NR,LU0,316
9,RES,NR,LU00,316
9,RES,NR,LU000,316
9,RES,NR,LUZ,0
9,RES,NR,LUZZ,0
9,RES,NR,LUZZZ,0
9,RES,NR,LV,1761
9,RES,NR,LV0,1761
9,RES,NR,LV00,1761
9,RES,NR,LV003,242
9,RES,NR,LV005,183
9,RES,NR,LV006,300
9,RES,NR,LV007,518
9,RES,NR,LV008,252
9,RES,NR,LV009,266
9,RES,NR,LVZ,0
9,RES,NR,LVZZ,0
9,RES,NR,LVZZZ,0
9,RES,NR,MT,179
9,RES,NR,MT0,179
9,RES,NR,MT00,179
9,RES,NR,MT001,171
9,RES,NR,MT002,10
9,RES,NR,MTZ,0
9,RES,NR,MTZZ,0
9,RES,NR,MTZZZ,0
9,RES,NR,NL,2687
9,RES,NR,NL1,194
9,RES,NR,NL11,82
9,RES,NR,NL111,30
9,RES,NR,NL112,7
9,RES,NR,NL113,45
9,RES,NR,NL12,68
9,RES,NR,NL124,29
9,RES,NR,NL125,18
9,RES,NR,NL126,21
9,RES,NR,NL13,44
9,RES,NR,NL131,22
9,RES,NR,NL132,15
9,RES,NR,NL133,7
9,RES,NR,NL2,800
9,RES,NR,NL21,215
9,RES,NR,NL211,115
9,RES,NR,NL212,13
9,RES,NR,NL213,87
9,RES,NR,NL22,474
9,RES,NR,NL221,251
9,RES,NR,NL224,102
9,RES,NR,NL225,39
9,RES,NR,NL226,82
9,RES,NR,NL23,111
9,RES,NR,NL230,111
9,RES,NR,NL3,1341
9,RES,NR,NL31,229
9,RES,NR,NL310,229
9,RES,NR,NL32,382
9,RES,NR,NL321,45
9,RES,NR,NL323,19
9,RES,NR,NL324,21
9,RES,NR,NL325,25
9,RES,NR,NL327,26
9,RES,NR,NL328,27
9,RES,NR,NL329,219
9,RES,NR,NL33,634
9,RES,NR,NL332,137
9,RES,NR,NL333,26
9,RES,NR,NL337,46
9,RES,NR,NL33A,97
9,RES,NR,NL33B,84
9,RES,NR,NL33C,244
9,RES,NR,NL34,96
9,RES,NR,NL341,8
9,RES,NR,NL342,88
9,RES,NR,NL4,352
9,RES,NR,NL41,256
9,RES,NR,NL411,69
9,RES,NR,NL412,66
9,RES,NR,NL413,59
9,RES,NR,NL414,62
9,RES,NR,NL42,96
9,RES,NR,NL421,30
9,RES,NR,NL422,22
9,RES,NR,NL423,44
9,RES,NR,NLZ,0
9,RES,NR,NLZZ,0
9,RES,NR,NLZZZ,0
9,RES,NR,NO,549
9,RES,NR,NO0,549
9,RES,NR,NO02,19
9,RES,NR,NO020,19
9,RES,NR,NO06,45
9,RES,NR,NO060,45
9,RES,NR,NO07,65
9,RES,NR,NO071,29
9,RES,NR,NO074,36
9,RES,NR,NO08,232
9,RES,NR,NO081,82
9,RES,NR,NO082,150
9,RES,NR,NO09,78
9,RES,NR,NO091,51
9,RES,NR,NO092,27
9,RES,NR,NO0A,110
9,RES,NR,NO0A1,38
9,RES,NR,NO0A2,58
9,RES,NR,NO0A3,14
9,RES,NR,NO0B,0
9,RES,NR,NO0B1,0
9,RES,NR,NO0B2,0
9,RES,NR,NOZ,0
9,RES,NR,NOZZ,0
9,RES,NR,NOZZZ,0
9,RES,NR,PL,60378
9,RES,NR,PL2,12593
9,RES,NR,PL21,7596
9,RES,NR,PL213,653
9,RES,NR,PL214,1878
9,RES,NR,PL217,1070
9,RES,NR,PL218,1855
9,RES,NR,PL219,1169
9,RES,NR,PL21A,965
9,RES,NR,PL22,4997
9,RES,NR,PL224,528
9,RES,NR,PL225,1483
9,RES,NR,PL227,734
9,RES,NR,PL228,446
9,RES,NR,PL229,377
9,RES,NR,PL22A,295
9,RES,NR,PL22B,504
9,RES,NR,PL22C,626
9,RES,NR,PL4,9623
9,RES,NR,PL41,5961
9,RES,NR,PL411,796
9,RES,NR,PL414,1137
9,RES,NR,PL415,386
9,RES,NR,PL416,1315
9,RES,NR,PL417,1109
9,RES,NR,PL418,1218
9,RES,NR,PL42,2283
9,RES,NR,PL424,275
9,RES,NR,PL426,512
9,RES,NR,PL427,627
9,RES,NR,PL428,869
9,RES,NR,PL43,1379
9,RES,NR,PL431,479
9,RES,NR,PL432,900
9,RES,NR,PL5,4962
9,RES,NR,PL51,3678
9,RES,NR,PL514,366
9,RES,NR,PL515,795
9,RES,NR,PL516,473
9,RES,NR,PL517,855
9,RES,NR,PL518,1194
9,RES,NR,PL52,1284
9,RES,NR,PL523,526
9,RES,NR,PL524,758
9,RES,NR,PL6,10031
9,RES,NR,PL61,3469
9,RES,NR,PL613,1009
9,RES,NR,PL616,723
9,RES,NR,PL617,656
9,RES,NR,PL618,428
9,RES,NR,PL619,653
9,RES,NR,PL62,2317
9,RES,NR,PL621,926
9,RES,NR,PL622,933
9,RES,NR,PL623,451
9,RES,NR,PL63,4242
9,RES,NR,PL633,565
9,RES,NR,PL634,1600
9,RES,NR,PL636,563
9,RES,NR,PL637,595
9,RES,NR,PL638,918
9,RES,NR,PL7,4992
9,RES,NR,PL71,3025
9,RES,NR,PL711,339
9,RES,NR,PL712,541
9,RES,NR,PL713,846
9,RES,NR,PL714,773
9,RES,NR,PL715,530
9,RES,NR,PL72,1967
9,RES,NR,PL721,1180
9,RES,NR,PL722,789
9,RES,NR,PL8,9648
9,RES,NR,PL81,3780
9,RES,NR,PL811,547
9,RES,NR,PL812,1067
9,RES,NR,PL814,1180
9,RES,NR,PL815,986
9,RES,NR,PL82,3972
9,RES,NR,PL821,966
9,RES,NR,PL822,770
9,RES,NR,PL823,1203
9,RES,NR,PL824,1033
9,RES,NR,PL84,1896
9,RES,NR,PL841,605
9,RES,NR,PL842,732
9,RES,NR,PL843,554
9,RES,NR,PL9,8535
9,RES,NR,PL91,3615
9,RES,NR,PL911,1157
9,RES,NR,PL912,1359
9,RES,NR,PL913,1099
9,RES,NR,PL92,4920
9,RES,NR,PL921,1217
9,RES,NR,PL922,730
9,RES,NR,PL923,552
9,RES,NR,PL924,930
9,RES,NR,PL925,1062
9,RES,NR,PL926,419
9,RES,NR,PLZ,0
9,RES,NR,PLZZ,0
9,RES,NR,PLZZZ,0
9,RES,NR,PT,1798
9,RES,NR,PT1,1572
9,RES,NR,PT11,480
9,RES,NR,PT111,37
9,RES,NR,PT112,69
9,RES,NR,PT119,65
9,RES,NR,PT11A,229
9,RES,NR,PT11B,7
9,RES,NR,PT11C,40
9,RES,NR,PT11D,20
9,RES,NR,PT11E,13
9,RES,NR,PT15,72
9,RES,NR,PT150,72
9,RES,NR,PT16,217
9,RES,NR,PT16B,36
9,RES,NR,PT16D,49
9,RES,NR,PT16E,44
9,RES,NR,PT16F,21
9,RES,NR,PT16G,17
9,RES,NR,PT16H,6
9,RES,NR,PT16I,27
9,RES,NR,PT16J,17
9,RES,NR,PT17,683
9,RES,NR,PT170,683
9,RES,NR,PT18,120
9,RES,NR,PT181,44
9,RES,NR,PT184,13
9,RES,NR,PT185,31
9,RES,NR,PT186,13
9,RES,NR,PT187,19
9,RES,NR,PT2,124
9,RES,NR,PT20,124
9,RES,NR,PT200,124
9,RES,NR,PT3,102
9,RES,NR,PT30,102
9,RES,NR,PT300,102
9,RES,NR,PTZ,0
9,RES,NR,PTZZ,0
9,RES,NR,PTZZZ,0
9,RES,NR,RO,20079
9,RES,NR,RO1,4622
9,RES,NR,RO11,2391
9,RES,NR,RO111,560
9,RES,NR,RO112,459
9,RES,NR,RO113,373
9,RES,NR,RO114,387
9,RES,NR,RO115,360
9,RES,NR,RO116,252
9,RES,NR,RO12,2231
9,RES,NR,RO121,242
9,RES,NR,RO122,573
9,RES,NR,RO123,209
9,RES,NR,RO124,192
9,RES,NR,RO125,663
9,RES,NR,RO126,352
9,RES,NR,RO2,6822
9,RES,NR,RO21,4437
9,RES,NR,RO211,697
9,RES,NR,RO212,959
9,RES,NR,RO213,845
9,RES,NR,RO214,362
9,RES,NR,RO215,1079
9,RES,NR,RO216,495
9,RES,NR,RO22,2385
9,RES,NR,RO221,198
9,RES,NR,RO222,393
9,RES,NR,RO223,579
9,RES,NR,RO224,523
9,RES,NR,RO225,224
9,RES,NR,RO226,468
9,RES,NR,RO3,4787
9,RES,NR,RO31,3659
9,RES,NR,RO311,511
9,RES,NR,RO312,473
9,RES,NR,RO313,762
9,RES,NR,RO314,363
9,RES,NR,RO315,493
9,RES,NR,RO316,699
9,RES,NR,RO317,358
9,RES,NR,RO32,1128
9,RES,NR,RO321,494
9,RES,NR,RO322,634
9,RES,NR,RO4,3848
9,RES,NR,RO41,1864
9,RES,NR,RO411,610
9,RES,NR,RO412,357
9,RES,NR,RO413,275
9,RES,NR,RO414,313
9,RES,NR,RO415,309
9,RES,NR,RO42,1984
9,RES,NR,RO421,603
9,RES,NR,RO422,450
9,RES,NR,RO423,260
9,RES,NR,RO424,671
9,RES,NR,ROZ,0
9,RES,NR,ROZZ,0
9,RES,NR,ROZZZ,0
9,RES,NR,SE,4098
9,RES,NR,SE1,1806
9,RES,NR,SE11,1121
9,RES,NR,SE110,1121
9,RES,NR,SE12,685
9,RES,NR,SE121,142
9,RES,NR,SE122,161
9,RES,NR,SE123,166
9,RES,NR,SE124,110
9,RES,NR,SE125,106
9,RES,NR,SE2,1798
9,RES,NR,SE21,317
9,RES,NR,SE211,153
9,RES,NR,SE212,85
9,RES,NR,SE213,59
9,RES,NR,SE214,20
9,RES,NR,SE22,631
9,RES,NR,SE221,54
9,RES,NR,SE224,577
9,RES,NR,SE23,850
9,RES,NR,SE231,103
9,RES,NR,SE232,747
9,RES,NR,SE3,494
9,RES,NR,SE31,277
9,RES,NR,SE311,56
9,RES,NR,SE312,132
9,RES,NR,SE313,89
9,RES,NR,SE32,92
9,RES,NR,SE321,64
9,RES,NR,SE322,28
9,RES,NR,SE33,125
9,RES,NR,SE331,62
9,RES,NR,SE332,63
9,RES,NR,SEZ,0
9,RES,NR,SEZZ,0
9,RES,NR,SEZZZ,0
9,RES,NR,SI,2974
9,RES,NR,SI0,2974
9,RES,NR,SI03,1365
9,RES,NR,SI031,114
9,RES,NR,SI032,364
9,RES,NR,SI033,86
9,RES,NR,SI034,360
9,RES,NR,SI035,67
9,RES,NR,SI036,85
9,RES,NR,SI037,231
9,RES,NR,SI038,58
9,RES,NR,SI04,1609
9,RES,NR,SI041,913
9,RES,NR,SI042,373
9,RES,NR,SI043,138
9,RES,NR,SI044,185
9,RES,NR,SIZ,0
9,RES,NR,SIZZ,0
9,RES,NR,SIZZZ,0
9,RES,NR,SK,8342
9,RES,NR,SK0,8342
9,RES,NR,SK01,744
9,RES,NR,SK010,744
9,RES,NR,SK02,1895
9,RES,NR,SK021,585
9,RES,NR,SK022,570
9,RES,NR,SK023,740
9,RES,NR,SK03,2360
9,RES,NR,SK031,1381
9,RES,NR,SK032,979
9,RES,NR,SK04,3343
9,RES,NR,SK041,1857
9,RES,NR,SK042,1486
9,RES,NR,SKZ,0
9,RES,NR,SKZZ,0
9,RES,NR,SKZZZ,0
9,RES1,NR,AT,879
9,RES1,NR,AT1,390
9,RES1,NR,AT11,32
9,RES1,NR,AT111,1
9,RES1,NR,AT112,20
9,RES1,NR,AT113,11
9,RES1,NR,AT12,301
9,RES1,NR,AT121,51
9,RES1,NR,AT122,36
9,RES1,NR,AT123,21
9,RES1,NR,AT124,27
9,RES1,NR,AT125,22
9,RES1,NR,AT126,78
9,RES1,NR,AT127,66
9,RES1,NR,AT13,57
9,RES1,NR,AT130,57
9,RES1,NR,AT2,229
9,RES1,NR,AT21,65
9,RES1,NR,AT211,26
9,RES1,NR,AT212,14
9,RES1,NR,AT213,25
9,RES1,NR,AT22,164
9,RES1,NR,AT221,43
9,RES1,NR,AT222,10
9,RES1,NR,AT223,17
9,RES1,NR,AT224,54
9,RES1,NR,AT225,26
9,RES1,NR,AT226,14
9,RES1,NR,AT3,260
9,RES1,NR,AT31,156
9,RES1,NR,AT311,35
9,RES1,NR,AT312,35
9,RES1,NR,AT313,30
9,RES1,NR,AT314,25
9,RES1,NR,AT315,31
9,RES1,NR,AT32,43
9,RES1,NR,AT321,5
9,RES1,NR,AT322,14
9,RES1,NR,AT323,24
9,RES1,NR,AT33,29
9,RES1,NR,AT331,2
9,RES1,NR,AT332,11
9,RES1,NR,AT333,11
9,RES1,NR,AT334,2
9,RES1,NR,AT335,3
9,RES1,NR,AT34,32
9,RES1,NR,AT341,3
9,RES1,NR,AT342,29
9,RES1,NR,ATZ,0
9,RES1,NR,ATZZ,0
9,RES1,NR,ATZZZ,0
9,RES1,NR,BE,2421
9,RES1,NR,BE1,304
9,RES1,NR,BE10,304
9,RES1,NR,BE100,304
9,RES1,NR,BE2,1341
9,RES1,NR,BE21,501
9,RES1,NR,BE211,360
9,RES1,NR,BE212,85
9,RES1,NR,BE213,56
9,RES1,NR,BE22,160
9,RES1,NR,BE223,46
9,RES1,NR,BE224,78
9,RES1,NR,BE225,36
9,RES1,NR,BE23,305
9,RES1,NR,BE231,48
9,RES1,NR,BE232,31
9,RES1,NR,BE233,11
9,RES1,NR,BE234,116
9,RES1,NR,BE235,24
9,RES1,NR,BE236,75
9,RES1,NR,BE24,223
9,RES1,NR,BE241,144
9,RES1,NR,BE242,79
9,RES1,NR,BE25,152
9,RES1,NR,BE251,26
9,RES1,NR,BE252,5
9,RES1,NR,BE253,15
9,RES1,NR,BE254,53
9,RES1,NR,BE255,16
9,RES1,NR,BE256,16
9,RES1,NR,BE257,16
9,RES1,NR,BE258,5
9,RES1,NR,BE3,776
9,RES1,NR,BE31,67
9,RES1,NR,BE310,67
9,RES1,NR,BE32,305
9,RES1,NR,BE323,58
9,RES1,NR,BE328,41
9,RES1,NR,BE329,42
9,RES1,NR,BE32A,23
9,RES1,NR,BE32B,107
9,RES1,NR,BE32C,19
9,RES1,NR,BE32D,15
9,RES1,NR,BE33,265
9,RES1,NR,BE331,23
9,RES1,NR,BE332,183
9,RES1,NR,BE334,12
9,RES1,NR,BE335,35
9,RES1,NR,BE336,12
9,RES1,NR,BE34,42
9,RES1,NR,BE341,8
9,RES1,NR,BE342,4
9,RES1,NR,BE343,12
9,RES1,NR,BE344,12
9,RES1,NR,BE345,6
9,RES1,NR,BE35,97
9,RES1,NR,BE351,16
9,RES1,NR,BE352,70
9,RES1,NR,BE353,11
9,RES1,NR,BEZ,0
9,RES1,NR,BEZZ,0
9,RES1,NR,BEZZZ,0
9,RES1,NR,BG,2970
9,RES1,NR,BG3,1675
9,RES1,NR,BG31,458
9,RES1,NR,BG311,39
9,RES1,NR,BG312,89
9,RES1,NR,BG313,68
9,RES1,NR,BG314,159
9,RES1,NR,BG315,103
9,RES1,NR,BG32,253
9,RES1,NR,BG321,63
9,RES1,NR,BG322,21
9,RES1,NR,BG323,38
9,RES1,NR,BG324,57
9,RES1,NR,BG325,74
9,RES1,NR,BG33,358
9,RES1,NR,BG331,129
9,RES1,NR,BG332,93
9,RES1,NR,BG333,80
9,RES1,NR,BG334,56
9,RES1,NR,BG34,606
9,RES1,NR,BG341,167
9,RES1,NR,BG342,190
9,RES1,NR,BG343,76
9,RES1,NR,BG344,173
9,RES1,NR,BG4,1295
9,RES1,NR,BG41,547
9,RES1,NR,BG411,119
9,RES1,NR,BG412,163
9,RES1,NR,BG413,212
9,RES1,NR,BG414,32
9,RES1,NR,BG415,21
9,RES1,NR,BG42,748
9,RES1,NR,BG421,303
9,RES1,NR,BG422,122
9,RES1,NR,BG423,181
9,RES1,NR,BG424,11
9,RES1,NR,BG425,131
9,RES1,NR,BGZ,0
9,RES1,NR,BGZZ,0
9,RES1,NR,BGZZZ,0
9,RES1,NR,CH,409
9,RES1,NR,CH0,409
9,RES1,NR,CH01,121
9,RES1,NR,CH011,29
9,RES1,NR,CH012,43
9,RES1,NR,CH013,49
9,RES1,NR,CH02,61
9,RES1,NR,CH021,38
9,RES1,NR,CH022,23
9,RES1,NR,CH023,0
9,RES1,NR,CH024,0
9,RES1,NR,CH025,0
9,RES1,NR,CH03,76
9,RES1,NR,CH031,0
9,RES1,NR,CH032,0
9,RES1,NR,CH033,76
9,RES1,NR,CH04,52
9,RES1,NR,CH040,52
9,RES1,NR,CH05,60
9,RES1,NR,CH051,0
9,RES1,NR,CH052,14
9,RES1,NR,CH053,0
9,RES1,NR,CH054,0
9,RES1,NR,CH055,17
9,RES1,NR,CH056,10
9,RES1,NR,CH057,18
9,RES1,NR,CH06,27
9,RES1,NR,CH061,27
9,RES1,NR,CH062,0
9,RES1,NR,CH063,0
9,RES1,NR,CH064,0
9,RES1,NR,CH065,0
9,RES1,NR,CH066,0
9,RES1,NR,CH07,12
9,RES1,NR,CH070,12
9,RES1,NR,CHZ,0
9,RES1,NR,CHZZ,0
9,RES1,NR,CHZZZ,0
9,RES1,NR,CY,126
9,RES1,NR,CY0,126
9,RES1,NR,CY00,126
9,RES1,NR,CY000,126
9,RES1,NR,CYZ,0
9,RES1,NR,CYZZ,0
9,RES1,NR,CYZZZ,0
9,RES1,NR,CZ,605
9,RES1,NR,CZ0,605
9,RES1,NR,CZ01,23
9,RES1,NR,CZ010,23
9,RES1,NR,CZ02,98
9,RES1,NR,CZ020,98
9,RES1,NR,CZ03,57
9,RES1,NR,CZ031,34
9,RES1,NR,CZ032,23
9,RES1,NR,CZ04,42
9,RES1,NR,CZ041,9
9,RES1,NR,CZ042,33
9,RES1,NR,CZ05,87
9,RES1,NR,CZ051,19
9,RES1,NR,CZ052,25
9,RES1,NR,CZ053,43
9,RES1,NR,CZ06,160
9,RES1,NR,CZ063,51
9,RES1,NR,CZ064,109
9,RES1,NR,CZ07,84
9,RES1,NR,CZ071,33
9,RES1,NR,CZ072,51
9,RES1,NR,CZ08,54
9,RES1,NR,CZ080,54
9,RES1,NR,CZZ,0
9,RES1,NR,CZZZ,0
9,RES1,NR,CZZZZ,0
9,RES1,NR,DE,10071
9,RES1,NR,DE1,1491
9,RES1,NR,DE11,494
9,RES1,NR,DE111,42
9,RES1,NR,DE112,36
9,RES1,NR,DE113,50
9,RES1,NR,DE114,25
9,RES1,NR,DE115,63
9,RES1,NR,DE116,61
9,RES1,NR,DE117,20
9,RES1,NR,DE118,66
9,RES1,NR,DE119,17
9,RES1,NR,DE11A,29
9,RES1,NR,DE11B,21
9,RES1,NR,DE11C,22
9,RES1,NR,DE11D,42
9,RES1,NR,DE12,368
9,RES1,NR,DE121,5
9,RES1,NR,DE122,16
9,RES1,NR,DE123,65
9,RES1,NR,DE124,32
9,RES1,NR,DE125,20
9,RES1,NR,DE126,20
9,RES1,NR,DE127,29
9,RES1,NR,DE128,64
9,RES1,NR,DE129,20
9,RES1,NR,DE12A,25
9,RES1,NR,DE12B,44
9,RES1,NR,DE12C,24
9,RES1,NR,DE13,338
9,RES1,NR,DE131,28
9,RES1,NR,DE132,36
9,RES1,NR,DE133,26
9,RES1,NR,DE134,76
9,RES1,NR,DE135,31
9,RES1,NR,DE136,29
9,RES1,NR,DE137,27
9,RES1,NR,DE138,43
9,RES1,NR,DE139,25
9,RES1,NR,DE13A,12
9,RES1,NR,DE14,289
9,RES1,NR,DE141,27
9,RES1,NR,DE142,41
9,RES1,NR,DE143,32
9,RES1,NR,DE144,7
9,RES1,NR,DE145,42
9,RES1,NR,DE146,41
9,RES1,NR,DE147,25
9,RES1,NR,DE148,50
9,RES1,NR,DE149,24
9,RES1,NR,DE2,1467
9,RES1,NR,DE21,575
9,RES1,NR,DE211,14
9,RES1,NR,DE212,105
9,RES1,NR,DE213,5
9,RES1,NR,DE214,28
9,RES1,NR,DE215,16
9,RES1,NR,DE216,18
9,RES1,NR,DE217,15
9,RES1,NR,DE218,21
9,RES1,NR,DE219,19
9,RES1,NR,DE21A,19
9,RES1,NR,DE21B,32
9,RES1,NR,DE21C,31
9,RES1,NR,DE21D,7
9,RES1,NR,DE21E,14
9,RES1,NR,DE21F,11
9,RES1,NR,DE21G,20
9,RES1,NR,DE21H,55
9,RES1,NR,DE21I,15
9,RES1,NR,DE21J,11
9,RES1,NR,DE21K,47
9,RES1,NR,DE21L,20
9,RES1,NR,DE21M,32
9,RES1,NR,DE21N,28
9,RES1,NR,DE22,180
9,RES1,NR,DE221,12
9,RES1,NR,DE222,3
9,RES1,NR,DE223,4
9,RES1,NR,DE224,13
9,RES1,NR,DE225,3
9,RES1,NR,DE226,21
9,RES1,NR,DE227,34
9,RES1,NR,DE228,27
9,RES1,NR,DE229,9
9,RES1,NR,DE22A,24
9,RES1,NR,DE22B,11
9,RES1,NR,DE22C,20
9,RES1,NR,DE23,97
9,RES1,NR,DE231,0
9,RES1,NR,DE232,9
9,RES1,NR,DE233,0
9,RES1,NR,DE234,9
9,RES1,NR,DE235,17
9,RES1,NR,DE236,24
9,RES1,NR,DE237,9
9,RES1,NR,DE238,19
9,RES1,NR,DE239,13
9,RES1,NR,DE23A,7
9,RES1,NR,DE24,96
9,RES1,NR,DE241,5
9,RES1,NR,DE242,4
9,RES1,NR,DE243,5
9,RES1,NR,DE244,0
9,RES1,NR,DE245,19
9,RES1,NR,DE246,9
9,RES1,NR,DE247,14
9,RES1,NR,DE248,9
9,RES1,NR,DE249,11
9,RES1,NR,DE24A,3
9,RES1,NR,DE24B,7
9,RES1,NR,DE24C,8
9,RES1,NR,DE24D,6
9,RES1,NR,DE25,176
9,RES1,NR,DE251,3
9,RES1,NR,DE252,7
9,RES1,NR,DE253,8
9,RES1,NR,DE254,34
9,RES1,NR,DE255,3
9,RES1,NR,DE256,39
9,RES1,NR,DE257,13
9,RES1,NR,DE258,12
9,RES1,NR,DE259,13
9,RES1,NR,DE25A,11
9,RES1,NR,DE25B,14
9,RES1,NR,DE25C,16
9,RES1,NR,DE26,119
9,RES1,NR,DE261,3
9,RES1,NR,DE262,4
9,RES1,NR,DE263,11
9,RES1,NR,DE264,13
9,RES1,NR,DE265,12
9,RES1,NR,DE266,8
9,RES1,NR,DE267,7
9,RES1,NR,DE268,7
9,RES1,NR,DE269,17
9,RES1,NR,DE26A,12
9,RES1,NR,DE26B,14
9,RES1,NR,DE26C,11
9,RES1,NR,DE27,226
9,RES1,NR,DE271,25
9,RES1,NR,DE272,4
9,RES1,NR,DE273,3
9,RES1,NR,DE274,5
9,RES1,NR,DE275,18
9,RES1,NR,DE276,33
9,RES1,NR,DE277,13
9,RES1,NR,DE278,16
9,RES1,NR,DE279,14
9,RES1,NR,DE27A,14
9,RES1,NR,DE27B,22
9,RES1,NR,DE27C,18
9,RES1,NR,DE27D,14
9,RES1,NR,DE27E,27
9,RES1,NR,DE3,226
9,RES1,NR,DE30,226
9,RES1,NR,DE300,226
9,RES1,NR,DE4,214
9,RES1,NR,DE40,214
9,RES1,NR,DE401,0
9,RES1,NR,DE402,6
9,RES1,NR,DE403,0
9,RES1,NR,DE404,8
9,RES1,NR,DE405,25
9,RES1,NR,DE406,19
9,RES1,NR,DE407,5
9,RES1,NR,DE408,14
9,RES1,NR,DE409,16
9,RES1,NR,DE40A,23
9,RES1,NR,DE40B,11
9,RES1,NR,DE40C,12
9,RES1,NR,DE40D,6
9,RES1,NR,DE40E,33
9,RES1,NR,DE40F,4
9,RES1,NR,DE40G,5
9,RES1,NR,DE40H,14
9,RES1,NR,DE40I,10
9,RES1,NR,DE5,142
9,RES1,NR,DE50,142
9,RES1,NR,DE501,124
9,RES1,NR,DE502,20
9,RES1,NR,DE6,168
9,RES1,NR,DE60,168
9,RES1,NR,DE600,168
9,RES1,NR,DE7,849
9,RES1,NR,DE71,525
9,RES1,NR,DE711,17
9,RES1,NR,DE712,69
9,RES1,NR,DE713,12
9,RES1,NR,DE714,26
9,RES1,NR,DE715,56
9,RES1,NR,DE716,46
9,RES1,NR,DE717,36
9,RES1,NR,DE718,27
9,RES1,NR,DE719,51
9,RES1,NR,DE71A,31
9,RES1,NR,DE71B,21
9,RES1,NR,DE71C,55
9,RES1,NR,DE71D,20
9,RES1,NR,DE71E,52
9,RES1,NR,DE72,191
9,RES1,NR,DE721,31
9,RES1,NR,DE722,52
9,RES1,NR,DE723,39
9,RES1,NR,DE724,52
9,RES1,NR,DE725,15
9,RES1,NR,DE73,138
9,RES1,NR,DE731,21
9,RES1,NR,DE732,24
9,RES1,NR,DE733,25
9,RES1,NR,DE734,27
9,RES1,NR,DE735,18
9,RES1,NR,DE736,24
9,RES1,NR,DE737,10
9,RES1,NR,DE8,124
9,RES1,NR,DE80,124
9,RES1,NR,DE803,12
9,RES1,NR,DE804,0
9,RES1,NR,DE80J,19
9,RES1,NR,DE80K,22
9,RES1,NR,DE80L,16
9,RES1,NR,DE80M,6
9,RES1,NR,DE80N,23
9,RES1,NR,DE80O,23
9,RES1,NR,DE9,1354
9,RES1,NR,DE91,191
9,RES1,NR,DE911,9
9,RES1,NR,DE912,16
9,RES1,NR,DE913,18
9,RES1,NR,DE914,41
9,RES1,NR,DE916,13
9,RES1,NR,DE917,12
9,RES1,NR,DE918,12
9,RES1,NR,DE91A,26
9,RES1,NR,DE91B,11
9,RES1,NR,DE91C,36
9,RES1,NR,DE92,275
9,RES1,NR,DE922,45
9,RES1,NR,DE923,23
9,RES1,NR,DE925,32
9,RES1,NR,DE926,5
9,RES1,NR,DE927,24
9,RES1,NR,DE928,18
9,RES1,NR,DE929,133
9,RES1,NR,DE93,330
9,RES1,NR,DE931,36
9,RES1,NR,DE932,43
9,RES1,NR,DE933,32
9,RES1,NR,DE934,9
9,RES1,NR,DE935,11
9,RES1,NR,DE936,25
9,RES1,NR,DE937,39
9,RES1,NR,DE938,33
9,RES1,NR,DE939,28
9,RES1,NR,DE93A,18
9,RES1,NR,DE93B,52
9,RES1,NR,DE94,551
9,RES1,NR,DE941,13
9,RES1,NR,DE942,11
9,RES1,NR,DE943,26
9,RES1,NR,DE944,11
9,RES1,NR,DE945,11
9,RES1,NR,DE946,25
9,RES1,NR,DE947,25
9,RES1,NR,DE948,97
9,RES1,NR,DE949,82
9,RES1,NR,DE94A,17
9,RES1,NR,DE94B,43
9,RES1,NR,DE94C,23
9,RES1,NR,DE94D,28
9,RES1,NR,DE94E,65
9,RES1,NR,DE94F,51
9,RES1,NR,DE94G,16
9,RES1,NR,DE94H,10
9,RES1,NR,DEA,2337
9,RES1,NR,DEA1,480
9,RES1,NR,DEA11,39
9,RES1,NR,DEA12,55
9,RES1,NR,DEA13,32
9,RES1,NR,DEA14,14
9,RES1,NR,DEA15,26
9,RES1,NR,DEA16,14
9,RES1,NR,DEA17,9
9,RES1,NR,DEA18,9
9,RES1,NR,DEA19,23
9,RES1,NR,DEA1A,21
9,RES1,NR,DEA1B,57
9,RES1,NR,DEA1C,39
9,RES1,NR,DEA1D,62
9,RES1,NR,DEA1E,40
9,RES1,NR,DEA1F,47
9,RES1,NR,DEA2,602
9,RES1,NR,DEA22,31
9,RES1,NR,DEA23,68
9,RES1,NR,DEA24,12
9,RES1,NR,DEA26,61
9,RES1,NR,DEA27,76
9,RES1,NR,DEA28,47
9,RES1,NR,DEA29,38
9,RES1,NR,DEA2A,56
9,RES1,NR,DEA2B,23
